"User_ID","Product_ID","Gender","Age","Occupation","City_Category","Stay_In_Current_City_Years","Marital_Status","Product_Category_1","Product_Category_2","Product_Category_3","Purchase","Income"
"1004814","P00016742","M","18-25","14","B","1","0","1","15","16","13166","12864"
"1000463","P00222442","M","26-35","7","A","4+","1","5","0","0","8478","9819"
"1000889","P00028742","M","46-50","20","A","1","0","5","14","0","9103","15714"
"1000939","P00060142","F","26-35","20","C","2","0","8","0","0","9858","16100"
"1005433","P00262242","F","36-45","17","B","3","1","1","11","16","10585","14870"
"1000631","P00044142","M","36-45","17","C","3","1","8","16","0","10917","20078"
"1002627","P00108842","M","26-35","1","B","2","1","5","15","0","12217","15699"
"1002895","P00173842","M","26-35","11","B","4+","0","1","2","15","3374","14765"
"1002537","P00083942","M","36-45","11","B","0","0","12","14","0","12397","15182"
"1002481","P00178442","M","36-45","14","C","1","0","5","0","0","6521","11620"
"1001726","P00068442","M","26-35","2","B","1","1","18","0","0","8660","15463"
"1001465","P00279442","M","51-55","16","B","4+","1","16","0","0","1167","9616"
"1003172","P00003242","M","18-25","12","A","0","0","8","15","0","12518","13308"
"1000869","P00127442","M","18-25","20","A","4+","1","1","2","15","6401","12141"
"1003963","P00313342","M","51-55","20","A","2","0","5","0","0","19129","11761"
"1001010","P00137242","M","26-35","0","A","1","0","5","0","0","5086","15229"
"1004680","P00305642","M","36-45","0","B","3","1","7","0","0","3238","11190"
"1004354","P00111142","M","36-45","14","B","2","0","1","15","16","9369","15577"
"1003191","P00230942","M","26-35","12","B","4+","0","5","14","0","18138","15719"
"1003909","P00216342","M","18-25","17","A","2","0","3","4","5","3627","11680"
"1001230","P00103042","M","26-35","11","B","2","0","1","14","0","4049","16732"
"1005831","P00211042","M","26-35","1","A","2","1","5","0","0","8907","13499"
"1005104","P00115142","M","36-45","20","C","1","0","1","8","17","6313","12036"
"1001776","P00006542","M","26-35","0","B","4+","1","15","16","0","9443","11995"
"1003509","P00125942","M","18-25","4","A","0","0","1","2","15","10030","13767"
"1003778","P00223042","M","26-35","0","B","4+","1","1","2","8","9127","18352"
"1000676","P00039542","M","18-25","16","B","1","1","8","0","0","1327","16329"
"1004368","P00270942","M","18-25","17","B","1","0","1","2","15","-3685","15148"
"1003391","P00266042","M","18-25","4","A","0","0","8","0","0","5045","12759"
"1002339","P00157542","F","55+","3","C","4+","1","8","14","0","11153","15983"
"1002405","P00039542","M","51-55","8","C","1","1","8","0","0","9332","13990"
"1002116","P00198142","M","18-25","4","B","4+","1","2","4","9","8097","9743"
"1001748","P00366142","M","51-55","1","A","1","1","6","0","0","11558","12496"
"1005217","P00126142","M","26-35","17","B","3","0","8","16","0","5416","11400"
"1005463","P00319042","M","36-45","0","B","3","1","5","0","0","3333","13032"
"1003675","P00311242","M","36-45","7","B","3","0","7","0","0","8517","12093"
"1003900","P00057942","F","26-35","14","B","2","1","1","2","6","19462","15995"
"1003017","P00303242","F","36-45","9","B","1","0","5","8","0","11803","8085"
"1004141","P00156442","M","36-45","17","B","2","0","8","0","0","8661","7854"
"1003224","P00184342","F","26-35","14","A","3","1","8","0","0","5872","13458"
"1002062","P00066242","M","18-25","4","C","2","0","1","2","5","5300","12656"
"1001010","P00167642","M","26-35","0","A","1","0","5","0","0","19308","11656"
"1003131","P00345942","F","26-35","2","C","1","1","8","15","0","13589","13996"
"1005034","P00144642","F","26-35","15","C","1","1","1","15","16","16588","12407"
"1004414","P00351042","M","26-35","4","C","2","0","5","0","0","6265","12930"
"1000889","P00030042","M","46-50","20","A","1","0","8","0","0","4591","11336"
"1003914","P00046142","M","36-45","4","C","3","0","1","16","0","17922","12081"
"1005250","P00109542","M","51-55","6","B","4+","1","8","14","17","14111","9214"
"1000770","P00347642","M","18-25","4","B","2","1","1","6","0","12764","14776"
"1000840","P00143542","F","26-35","3","C","1","1","5","0","0","4691","9258"
"1005296","P00116842","F","0-17","0","C","2","0","2","5","8","9966","16042"
"1003216","P00141542","M","36-45","1","B","1","0","5","0","0","7791","16851"
"1001972","P00084342","M","46-50","17","C","0","1","13","16","0","18483","13373"
"1002832","P00350942","M","26-35","17","B","4+","0","3","4","5","12626","17156"
"1002955","P00000142","M","36-45","14","C","3","0","3","4","5","13383","15088"
"1000010","P00185342","F","36-45","1","B","4+","1","3","4","0","16743","11804"
"1002068","P00120042","F","36-45","12","C","2","0","1","2","0","1230","14350"
"1005493","P00223342","M","36-45","12","B","3","0","6","0","0","6204","15753"
"1004387","P00349942","F","18-25","4","B","0","0","1","5","0","11725","12619"
"1004904","P00344442","M","51-55","15","B","1","1","5","8","14","10078","17361"
"1004697","P00240442","M","18-25","10","C","4+","0","6","16","0","7766","17378"
"1000824","P00085942","M","36-45","12","A","2","1","2","4","8","11273","16101"
"1003391","P00249042","M","18-25","4","A","0","0","7","0","0","19009","16920"
"1003655","P00242742","F","26-35","7","B","4+","0","1","2","9","19501","15150"
"1001725","P00256842","M","18-25","19","C","4+","1","5","0","0","513","8386"
"1005880","P00273542","M","26-35","1","A","1","1","8","14","0","14944","15578"
"1001087","P00137242","M","26-35","16","B","1","0","5","0","0","4958","13292"
"1004543","P00053042","M","26-35","2","A","0","0","5","14","16","16452","13553"
"1001400","P00031042","M","26-35","7","B","4+","0","8","0","0","14901","15499"
"1003758","P00286742","F","36-45","5","C","2","1","1","16","0","7842","9969"
"1005220","P00245642","M","26-35","7","B","4+","0","5","11","12","18864","10982"
"1000949","P00183242","M","51-55","17","B","4+","1","5","15","0","14942","14009"
"1001675","P00235342","F","26-35","6","B","1","1","11","0","0","7910","10750"
"1005103","P00036842","F","36-45","16","C","1","0","1","14","16","19726","11287"
"1000204","P00100842","M","26-35","7","B","1","1","5","0","0","2591","15903"
"1002130","P00366442","M","46-50","0","C","2","1","8","12","0","9095","14897"
"1000192","P00271142","M","18-25","1","B","2","0","5","0","0","8058","12822"
"1005256","P00313242","M","26-35","16","B","4+","1","8","0","0","8708","12491"
"1003526","P00328742","M","36-45","2","B","1","1","1","17","0","6898","11973"
"1004579","P00062742","F","18-25","4","B","1","1","8","17","0","14678","10688"
"1003129","P00110742","M","26-35","7","B","2","0","1","2","8","12322","14188"
"1000855","P00044042","F","18-25","2","A","2","1","5","0","0","6807","10576"
"1001068","P00224342","F","18-25","4","B","2","0","8","0","0","8605","9490"
"1003006","P00249142","M","18-25","4","B","4+","1","5","0","0","12118","14041"
"1001501","P00034742","M","26-35","11","A","3","0","5","14","17","8898","10851"
"1001266","P00064042","M","26-35","4","B","0","1","3","4","12","6236","13121"
"1005969","P00246042","M","46-50","13","C","1","1","15","0","0","15639","21639"
"1001264","P00179942","M","26-35","1","A","3","0","11","0","0","11357","7578"
"1001671","P00085042","M","36-45","0","B","2","0","5","6","0","9785","13973"
"1002334","P00057442","F","55+","7","B","1","1","5","14","16","11413","8571"
"1003129","P00109842","M","26-35","7","B","2","0","8","0","0","17069","12750"
"1001717","P00129442","F","51-55","6","B","1","0","5","8","0","12850","13230"
"1004217","P00080042","M","18-25","4","B","2","0","5","14","0","13646","13080"
"1004771","P00110342","F","26-35","4","A","0","0","7","0","0","4850","14863"
"1000302","P00150342","M","18-25","4","B","4+","0","8","14","0","23534","13118"
"1005833","P00105142","F","36-45","0","C","3","1","1","2","15","10256","16965"
"1005317","P00086342","F","26-35","0","A","1","0","8","0","0","10381","12743"
"1003180","P00182242","M","26-35","14","B","1","0","1","5","6","10990","14192"
"1005100","P00086442","M","51-55","6","B","1","1","8","13","15","5917","14923"
"1001117","P00189642","M","18-25","14","B","3","0","8","13","0","11007","12669"
"1000270","P00116142","M","51-55","14","B","2","1","10","13","16","11797","11621"
"1000424","P00177442","M","26-35","17","A","3","0","1","6","8","10957","13431"
"1000749","P00251342","M","36-45","18","B","0","0","5","11","0","13525","14758"
"1003051","P00122542","M","18-25","17","B","0","0","11","0","0","14057","11500"
"1001941","P00194342","M","36-45","17","A","1","0","3","4","0","-1104","12930"
"1001298","P00047842","M","36-45","6","B","4+","0","8","0","0","5607","5722"
"1000048","P00247042","M","26-35","4","B","3","1","5","14","0","13151","10731"
"1000662","P00064042","M","18-25","4","B","2","0","3","4","12","10078","12470"
"1002672","P00117942","M","36-45","7","C","1","1","5","15","0","13333","9654"
"1004496","P00355142","M","46-50","2","C","4+","0","1","15","0","7368","11943"
"1001565","P00108842","M","46-50","17","B","1","1","5","15","0","9866","9786"
"1004099","P00318742","M","36-45","17","C","0","0","1","8","0","19863","16066"
"1000647","P00042142","M","36-45","12","B","1","1","1","2","6","4157","8408"
"1000999","P00036242","M","26-35","15","B","2","0","5","8","0","12793","11633"
"1000955","P00362342","F","51-55","7","B","1","1","5","0","0","6296","11294"
"1000921","P00293242","M","26-35","17","B","1","0","8","16","0","9358","11609"
"1005597","P00001242","F","18-25","4","A","2","0","5","11","0","12832","13815"
"1000063","P00263542","M","18-25","4","C","2","0","16","0","0","14413","10582"
"1005754","P00121342","F","18-25","1","A","2","0","1","5","18","8127","13311"
"1000520","P00277642","F","36-45","20","A","2","0","2","3","10","9402","16286"
"1003301","P00366542","F","26-35","2","B","3","0","5","0","0","11980","11786"
"1003292","P00196042","F","51-55","6","B","3","0","4","9","15","12445","10813"
"1003719","P00289942","M","26-35","1","C","3","1","3","4","5","15419","10550"
"1002455","P00127742","M","36-45","7","A","1","0","1","2","15","12687","10971"
"1004579","P0096842","F","18-25","4","B","1","1","3","4","12","7628","12061"
"1003916","P00015542","M","26-35","4","A","2","1","1","2","13","15334","9319"
"1003546","P00003942","M","26-35","20","B","3","0","5","14","0","16113","18688"
"1002892","P00220442","M","26-35","4","C","3","0","5","14","0","7733","17202"
"1000299","P00089342","M","26-35","12","C","4+","0","8","0","0","14458","13796"
"1000705","P00057542","M","26-35","4","C","0","1","3","4","5","20762","11227"
"1004510","P00357042","M","46-50","7","A","4+","1","5","0","0","19656","8252"
"1002067","P00084142","M","51-55","16","B","2","0","5","12","0","11537","14396"
"1001749","P00170642","M","26-35","2","B","1","1","5","8","0","6525","10529"
"1004673","P00277942","M","36-45","16","B","2","1","1","0","0","3553","15649"
"1001896","P00323642","M","55+","13","C","4+","1","8","0","0","-313","13177"
"1005302","P00000742","F","0-17","10","A","1","0","5","14","0","18381","9698"
"1001117","P00321042","M","18-25","14","B","3","0","1","17","0","13808","13665"
"1004596","P00196142","F","18-25","4","B","1","0","3","4","5","15936","9398"
"1005772","P00332042","M","36-45","7","C","1","0","8","16","0","9048","11524"
"1004502","P00104542","M","51-55","0","C","1","1","8","0","0","10110","12698"
"1002507","P00223542","M","26-35","4","A","0","1","1","8","17","9608","11064"
"1004793","P00248742","F","26-35","6","B","2","1","5","0","0","15456","13832"
"1001205","P00003442","F","55+","0","C","1","1","4","5","8","13843","5324"
"1003778","P00153642","M","26-35","0","B","4+","1","8","0","0","17959","12016"
"1003836","P00265242","F","51-55","8","B","1","0","5","8","0","1776","13819"
"1005937","P00071442","M","26-35","12","B","2","1","15","17","0","11741","11301"
"1002818","P00192942","M","26-35","12","B","2","0","5","0","0","14002","11162"
"1001056","P00226442","M","0-17","0","C","1","0","11","15","0","11198","13298"
"1004521","P00226442","M","36-45","12","B","1","0","11","15","0","8244","16633"
"1003808","P00154642","M","26-35","7","A","2","1","8","0","0","2174","16791"
"1005812","P00288542","F","26-35","7","A","1","1","8","0","0","12797","13464"
"1002402","P00360042","M","46-50","17","B","4+","0","8","0","0","7448","15692"
"1001931","P00251242","M","26-35","2","A","1","1","5","11","0","4997","11885"
"1003263","P00284842","M","51-55","11","A","4+","0","1","8","17","14174","14061"
"1005767","P00147942","M","26-35","2","B","0","0","1","16","0","12263","14876"
"1004225","P00271142","F","26-35","3","A","4+","0","5","0","0","4768","13337"
"1005367","P00102642","M","18-25","4","A","1","0","4","8","9","7088","19933"
"1003934","P00149342","M","26-35","0","B","2","0","13","16","0","4573","12961"
"1004585","P00208342","M","36-45","7","C","3","0","1","16","0","12096","12905"
"1001988","P00070342","F","26-35","1","B","2","0","1","2","14","11262","14189"
"1004448","P00110942","M","26-35","14","A","0","0","1","2","0","7286","11205"
"1000885","P00110842","M","36-45","0","A","2","0","1","2","5","13194","13948"
"1004029","P00052842","F","55+","3","C","4+","1","10","15","0","6430","10430"
"1002271","P00088742","M","51-55","14","A","1","0","5","0","0","12153","9118"
"1001876","P00276642","M","26-35","12","C","1","0","8","11","0","16228","14059"
"1000001","P00110842","F","0-17","10","A","2","0","1","2","5","7779","13585"
"1002498","P00344242","M","55+","18","C","1","1","8","10","0","9032","16341"
"1002402","P00240242","M","46-50","17","B","4+","0","1","15","16","4911","10790"
"1005762","P00234542","F","36-45","6","A","2","1","5","0","0","7260","13370"
"1003366","P00266642","M","36-45","14","C","1","1","1","8","9","9745","13868"
"1001112","P00295842","M","18-25","6","A","4+","0","5","8","0","17685","16249"
"1005901","P00158042","F","36-45","7","C","4+","0","8","0","0","8214","16430"
"1003365","P00048742","M","51-55","17","C","3","1","5","0","0","1646","7516"
"1005054","P00120442","M","36-45","2","B","0","0","8","0","0","15628","9577"
"1001585","P00158242","M","55+","20","C","1","1","6","8","0","18413","17009"
"1003507","P00114442","M","26-35","0","A","3","0","5","6","0","10024","9789"
"1003892","P00182142","M","26-35","20","A","0","0","1","5","6","8326","9223"
"1002860","P00033942","M","36-45","17","A","2","0","5","0","0","9702","12961"
"1003571","P00220042","M","18-25","4","C","1","0","5","8","0","393","16253"
"1005795","P00134042","M","26-35","1","A","1","1","5","17","0","10296","9314"
"1002449","P00145042","M","55+","13","A","1","1","1","2","5","7836","12644"
"1004303","P00198042","M","26-35","2","B","3","0","11","16","0","7413","7987"
"1003216","P00040442","M","36-45","1","B","1","0","5","14","0","1963","14530"
"1003481","P00198142","M","18-25","4","B","1","1","2","4","9","2917","10445"
"1001524","P00121642","M","18-25","4","B","1","0","5","14","0","10049","9949"
"1002888","P00028842","M","26-35","14","B","2","1","6","8","0","10637","12730"
"1003411","P00186642","M","18-25","4","A","4+","0","2","4","15","13236","13283"
"1003113","P00057942","M","26-35","10","B","2","0","1","2","6","5953","9036"
"1005779","P00184442","M","26-35","5","A","1","0","1","6","8","7739","11233"
"1004007","P00224042","M","36-45","12","A","1","1","8","0","0","5747","16249"
"1003043","P00351042","M","18-25","2","B","4+","0","5","0","0","-254","14119"
"1005074","P00033342","M","0-17","0","B","2","0","5","14","0","11757","12273"
"1004238","P00257642","M","36-45","16","B","3","0","5","11","0","8614","14939"
"1006010","P00032442","M","36-45","0","C","1","0","5","0","0","808","14286"
"1002765","P00090942","M","51-55","7","C","1","1","1","2","14","3794","8525"
"1000669","P00146442","M","26-35","17","B","2","0","8","0","0","17580","9476"
"1005734","P00303442","F","26-35","14","B","4+","1","1","8","14","6000","11617"
"1002074","P00158542","M","18-25","4","A","1","0","5","6","13","11133","13350"
"1002778","P00260042","M","55+","13","B","3","0","5","8","0","10087","15337"
"1004494","P00057942","M","46-50","0","C","2","1","1","2","6","8101","8625"
"1000714","P00155442","M","18-25","4","B","2","0","1","11","15","2269","10501"
"1004787","P00354142","M","0-17","11","C","1","0","6","8","0","14609","13070"
"1003063","P00233142","M","18-25","4","C","3","0","1","11","15","4418","15382"
"1004675","P00181842","F","18-25","4","A","2","0","11","0","0","10130","14630"
"1004186","P00032042","M","26-35","7","B","1","1","1","2","15","7075","16375"
"1003532","P00303442","F","36-45","14","B","1","0","1","8","14","17444","13904"
"1005306","P00045842","F","26-35","17","B","4+","0","5","14","0","9217","12129"
"1004303","P00117042","M","26-35","2","B","3","0","1","2","5","10056","9865"
"1004994","P00260442","M","46-50","17","B","4+","0","1","15","0","-342","14474"
"1002032","P00133442","M","51-55","14","C","4+","1","1","16","0","21616","10345"
"1001920","P00147942","F","36-45","7","B","1","0","1","16","0","-1851","10593"
"1005483","P00036142","F","26-35","6","B","3","0","5","0","0","6000","12343"
"1003521","P00246642","M","26-35","0","B","3","0","15","0","0","-1054","15189"
"1001077","P00109842","M","26-35","3","A","1","0","8","0","0","13651","14949"
"1001296","P00102442","M","0-17","0","C","4+","0","8","0","0","3763","10953"
"1001632","P00131942","M","26-35","16","B","1","0","7","0","0","11934","12824"
"1001274","P00285742","M","46-50","7","B","4+","1","8","0","0","5555","15727"
"1004647","P00153842","M","36-45","20","B","1","1","8","14","16","16881","11097"
"1003769","P00344242","M","26-35","15","B","0","0","8","10","0","10514","14802"
"1004927","P00248342","M","46-50","0","B","4+","0","8","13","0","11551","9905"
"1001785","P00350942","M","18-25","4","B","2","0","3","4","5","10598","10502"
"1002038","P00102642","F","46-50","1","B","3","1","4","8","9","1302","11806"
"1002484","P00001142","M","46-50","5","B","0","0","5","8","14","5291","14680"
"1003620","P00296542","M","26-35","7","A","1","0","8","0","0","13508","14473"
"1005323","P00249542","M","26-35","20","B","1","1","1","5","15","8729","13172"
"1004815","P00089542","F","51-55","18","C","0","1","5","0","0","4521","15373"
"1001523","P00044442","M","26-35","17","C","0","0","1","16","0","12486","13647"
"1003309","P00183542","M","26-35","17","C","2","1","4","5","0","3634","11403"
"1003732","P00059442","M","26-35","17","B","0","1","6","8","16","7386","15212"
"1001138","P00355142","M","18-25","12","C","4+","0","1","15","0","17986","14147"
"1003292","P00175042","F","51-55","6","B","3","0","8","0","0","7929","14533"
"1001755","P00293242","F","18-25","4","B","4+","0","8","16","0","10052","13223"
"1002617","P00126042","F","46-50","15","C","1","0","8","14","0","8811","19230"
"1003415","P00159442","M","36-45","7","C","0","0","5","8","0","17110","10747"
"1005015","P00278242","M","36-45","6","B","2","1","1","0","0","4705","15690"
"1001546","P00272242","M","26-35","4","A","4+","1","8","0","0","20975","14927"
"1005703","P00320442","M","55+","1","C","2","1","6","10","0","10368","13825"
"1002899","P00137242","M","36-45","14","A","3","1","5","0","0","8437","12324"
"1004810","P00129342","M","18-25","12","B","0","0","1","5","15","9384","11050"
"1005757","P00119142","M","0-17","10","C","2","0","3","4","12","13628","14508"
"1005872","P00221242","M","26-35","17","C","1","1","1","17","0","11611","14754"
"1000839","P00219842","M","26-35","0","A","2","0","5","0","0","3114","17738"
"1003546","P00313442","M","26-35","20","B","3","0","5","6","8","-8841","17359"
"1004610","P00154042","F","26-35","4","B","1","0","1","2","15","4576","17758"
"1001274","P00306742","M","46-50","7","B","4+","1","10","0","0","3468","16848"
"1001514","P00178442","M","18-25","4","B","4+","1","5","0","0","8074","14488"
"1004411","P00302542","M","18-25","4","A","3","0","5","0","0","7605","14485"
"1000983","P00321742","F","26-35","16","C","2","1","5","8","17","2643","16278"
"1005090","P00275842","F","36-45","19","B","3","1","2","9","15","10125","13384"
"1004224","P00348242","F","46-50","1","C","1","1","8","0","0","747","11499"
"1005087","P00271142","F","26-35","6","B","1","1","5","0","0","13696","14683"
"1004967","P00361842","M","18-25","4","C","0","0","15","16","0","11890","6572"
"1002816","P00148642","M","26-35","7","C","4+","1","6","10","13","9310","9972"
"1003415","P00028842","M","36-45","7","C","0","0","6","8","0","8177","16323"
"1003067","P00222542","F","26-35","0","A","1","0","5","8","0","5081","12633"
"1001442","P00112442","M","18-25","2","A","3","0","6","8","0","7302","14759"
"1002986","P00312542","M","26-35","4","A","2","1","8","0","0","10247","13163"
"1000403","P00126142","M","18-25","4","A","2","0","8","16","0","13124","10350"
"1004600","P00036842","M","26-35","0","C","2","1","1","14","16","8150","15093"
"1002883","P00039942","M","18-25","20","B","3","0","8","0","0","9267","6577"
"1000411","P00109842","F","46-50","1","B","0","1","8","0","0","11649","11570"
"1001600","P00002542","M","36-45","7","B","1","1","8","14","0","4886","8731"
"1004089","P0094942","M","26-35","7","A","1","0","4","8","0","12249","13699"
"1000401","P00112542","M","18-25","0","B","3","0","1","11","15","11073","17626"
"1005333","P00223542","F","26-35","7","A","4+","0","1","8","17","12800","12583"
"1001578","P00351142","M","18-25","4","B","1","1","1","8","17","3698","15036"
"1003034","P00148642","F","18-25","1","C","1","0","6","10","13","5900","15332"
"1003579","P00128942","M","18-25","0","C","2","0","1","11","0","5843","14893"
"1003166","P00121142","M","18-25","4","B","1","0","8","0","0","9787","10585"
"1003032","P00178642","M","26-35","0","A","1","1","5","15","0","8962","13597"
"1005996","P00296042","F","26-35","0","B","1","1","8","13","16","13667","5233"
"1001204","P00224142","M","26-35","7","B","4+","0","8","0","0","4523","14569"
"1000774","P00138542","M","18-25","4","A","4+","0","5","6","0","19840","9994"
"1003586","P00260042","M","36-45","20","A","2","1","5","8","0","3678","12381"
"1000345","P00080342","M","26-35","12","A","2","1","1","6","8","8341","11266"
"1003717","P00165442","M","36-45","17","C","4+","0","1","15","16","7562","10381"
"1004598","P00313442","F","36-45","3","C","0","1","5","6","8","14370","8063"
"1004814","P00210042","M","18-25","14","B","1","0","8","14","0","14335","13094"
"1001389","P00146742","M","26-35","17","B","4+","1","1","13","14","14278","13206"
"1004482","P0094842","F","36-45","1","A","1","0","4","8","0","6680","17089"
"1004715","P00014842","M","26-35","2","B","3","0","1","2","5","13811","17633"
"1000563","P00054542","M","26-35","4","A","3","0","1","2","3","8177","13483"
"1001880","P00346042","M","36-45","0","B","3","1","6","8","15","6159","15582"
"1005763","P00194442","F","26-35","1","A","1","1","5","0","0","2945","17147"
"1005574","P00081142","M","26-35","0","B","4+","0","6","8","14","18185","14623"
"1003557","P00222142","M","18-25","5","B","0","1","5","13","0","13779","6977"
"1004064","P00327542","M","46-50","0","A","1","1","5","0","0","10952","7105"
"1002564","P00220442","F","36-45","20","C","2","1","5","14","0","11820","17691"
"1002304","P00050442","M","46-50","12","B","2","1","1","8","13","15942","13684"
"1003524","P00256642","F","26-35","0","C","4+","0","5","0","0","13367","12367"
"1004115","P00227842","M","26-35","15","B","1","0","2","5","0","11026","13686"
"1004302","P00051142","M","51-55","1","C","1","0","8","0","0","14084","13733"
"1001709","P00221542","M","26-35","0","C","1","1","5","15","0","3407","8636"
"1002887","P00326742","M","26-35","3","B","3","1","11","0","0","16182","16224"
"1003825","P00277842","M","18-25","1","B","0","0","1","0","0","17994","18220"
"1001496","P00280142","M","26-35","17","A","2","0","5","11","0","11308","8520"
"1003217","P00195742","F","36-45","0","A","0","0","3","4","0","5033","13836"
"1004585","P00204342","M","36-45","7","C","3","0","15","16","0","-385","10206"
"1004022","P00216142","M","36-45","14","B","1","1","1","16","0","12973","13573"
"1003547","P00357342","M","36-45","16","A","2","0","8","0","0","7267","12283"
"1001387","P00191942","F","51-55","13","B","1","1","2","3","4","6606","15150"
"1004101","P00359142","M","18-25","4","C","3","0","16","0","0","-6292","13980"
"1001692","P00177842","M","36-45","20","A","4+","1","8","0","0","14676","14593"
"1001285","P00109742","M","36-45","4","A","0","1","8","0","0","9914","11725"
"1001430","P00113642","M","18-25","4","B","2","1","8","0","0","9986","13080"
"1001755","P00225842","F","18-25","4","B","4+","0","2","4","15","11002","13140"
"1003539","P00015742","F","26-35","4","A","1","1","7","0","0","13725","7810"
"1000531","P00248542","F","18-25","14","B","0","0","8","16","0","7684","10733"
"1000655","P00288342","F","26-35","2","B","2","0","8","0","0","13081","13272"
"1000240","P00222242","M","51-55","17","A","1","1","1","2","13","11242","17985"
"1005340","P00029842","F","51-55","3","C","1","1","8","0","0","6879","12472"
"1000252","P00304242","M","26-35","12","C","3","0","1","6","0","7149","13040"
"1003411","P00002142","M","18-25","4","A","4+","0","1","5","8","4261","13803"
"1003464","P00102242","F","26-35","14","B","4+","1","8","12","0","12937","14717"
"1002187","P00358442","M","46-50","16","C","1","1","1","15","0","16431","12644"
"1000293","P00029242","M","55+","1","C","1","1","8","0","0","5411","9036"
"1000565","P00367142","M","26-35","16","B","0","0","11","0","0","7125","17594"
"1005431","P00079642","M","55+","1","C","3","1","8","0","0","10753","9838"
"1000415","P00119842","F","36-45","0","A","2","1","7","17","0","12982","11252"
"1001177","P00138542","F","26-35","17","C","2","1","5","6","0","6061","11175"
"1002832","P00034842","M","26-35","17","B","4+","0","5","14","0","9251","12272"
"1002899","P00343042","M","36-45","14","A","3","1","5","18","0","8309","6905"
"1001433","P00355142","F","18-25","14","C","1","0","1","15","0","1098","8718"
"1001592","P00213242","M","36-45","7","B","4+","1","5","8","0","8983","11713"
"1001729","P00310042","M","26-35","7","B","0","1","5","8","0","18093","14302"
"1003821","P00306042","M","26-35","20","A","2","1","2","8","0","10036","13963"
"1000044","P00190042","M","46-50","17","B","3","1","3","4","5","5015","16105"
"1001759","P00120042","M","26-35","16","C","0","1","1","2","0","11310","15563"
"1002964","P00028842","M","26-35","17","B","3","0","6","8","0","15474","13112"
"1003603","P00199742","F","36-45","7","B","0","1","5","16","0","9963","13991"
"1005121","P00035842","M","26-35","7","C","4+","0","5","6","9","6694","8965"
"1002038","P00188542","F","46-50","1","B","3","1","5","8","14","14781","10684"
"1005462","P00332242","M","26-35","17","C","3","0","1","16","0","7660","9870"
"1003434","P00125942","M","18-25","4","B","1","0","1","2","15","13045","10212"
"1002848","P0096142","M","26-35","0","C","1","1","3","4","0","12944","18418"
"1001051","P00221442","F","26-35","0","A","0","1","1","2","5","14516","7854"
"1005856","P00182142","F","26-35","7","B","3","1","1","5","6","13828","12723"
"1001306","P00333042","M","26-35","3","B","3","0","5","8","0","8640","9342"
"1004882","P00152742","M","46-50","11","B","2","1","5","0","0","15875","11781"
"1004302","P00016042","M","51-55","1","C","1","0","1","16","0","6537","11236"
"1003768","P00136542","M","26-35","4","B","2","0","5","8","0","15545","11336"
"1000854","P00080042","F","26-35","16","B","1","0","5","14","0","2515","9630"
"1005369","P00158542","M","26-35","15","A","1","0","5","6","13","4492","14224"
"1004954","P00108542","M","46-50","0","C","3","1","5","8","14","6019","16015"
"1006029","P00329742","F","26-35","1","C","1","1","6","16","0","11363","15677"
"1003754","P00114142","M","55+","7","C","1","1","8","0","0","4393","9578"
"1002643","P00026642","M","46-50","17","B","1","1","8","0","0","16870","16964"
"1000566","P00305142","M","26-35","17","A","3","0","1","0","0","14993","11942"
"1000524","P00262242","M","18-25","0","A","0","0","1","11","16","6525","18862"
"1001134","P00119342","M","18-25","20","C","1","0","10","13","0","15511","15443"
"1004375","P00179542","F","26-35","5","B","1","0","11","0","0","10157","12763"
"1000683","P00102642","M","26-35","4","A","3","1","4","8","9","9174","15423"
"1003683","P00316842","M","26-35","2","B","3","1","4","5","0","5611","11335"
"1001128","P00129142","M","26-35","1","A","2","0","1","11","0","3773","8481"
"1004379","P00112142","M","26-35","4","B","3","0","1","2","14","9155","10393"
"1003150","P00139542","F","26-35","3","C","4+","1","5","0","0","6120","10772"
"1004484","P00201342","F","26-35","17","C","1","0","1","2","9","15765","10477"
"1005907","P00141442","M","26-35","2","B","1","0","8","14","0","6178","15553"
"1001110","P00296042","F","55+","6","B","3","1","8","13","16","3684","16568"
"1000813","P0099342","M","18-25","4","C","1","1","5","8","0","12114","16386"
"1004861","P00182742","M","26-35","4","C","1","0","1","2","14","14977","15182"
"1000595","P00214442","M","26-35","7","A","1","0","8","0","0","14480","12791"
"1003444","P00041942","M","51-55","14","C","1","1","5","18","0","10026","10291"
"1002794","P00276342","M","26-35","2","B","1","1","5","0","0","16653","13727"
"1000808","P00345242","M","26-35","7","B","1","1","5","11","0","11648","16360"
"1003401","P00207942","M","36-45","7","B","1","0","6","8","0","5849","14727"
"1003246","P00035942","F","36-45","1","B","1","1","1","5","18","6525","15372"
"1004795","P00317842","M","46-50","16","C","1","0","8","0","0","1043","15787"
"1004280","P00003442","M","36-45","17","C","2","0","4","5","8","4520","11140"
"1005980","P00111842","M","55+","1","C","3","0","8","0","0","11939","12667"
"1000645","P00058042","M","36-45","20","A","2","0","8","16","0","10499","10765"
"1001459","P00278642","F","26-35","0","C","0","0","5","0","0","12460","12315"
"1004837","P00148342","M","26-35","5","B","2","0","5","0","0","10774","10813"
"1005501","P00011842","M","26-35","2","A","3","0","5","14","0","5870","18474"
